,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
37484,China,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,56400.5,325,0.45764665,36032.80435
37485,China,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,38946.65,572,0.4125297,50315.90288
37487,China,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,18905.6,114,0.49151415,23831.45297
37501,China,Sales visit,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,74398.17,147,0.4511865,47137.11103
37509,China,Sales visit,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,55598.4,324,0.46503497,45002.80395
37535,Australia,Telephone,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,18868.74,66,0.41704852,40204.30216
37536,Australia,Telephone,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q1 2013,59894.4,170,0.39449932,62747.5931
37543,Australia,Telephone,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,12111.55,305,0.40745404,31937.18386
37551,Australia,Telephone,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,35427.7,70,0.4511865,40950.17204
37556,Australia,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,20659,283,0.41910741,24008.61213
37557,Australia,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,55578,243,0.45792436,46797.29872
37559,Australia,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,45116,240,0.45303662,32851.88115
37560,Australia,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,23196.4,86,0.44413961,34834.79561
37561,Australia,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,11610.6,111,0.4250478,25392.28718
37567,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q1 2013,11320.11,253,0.39559333,33603.62318
37572,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,39285,970,0.39773629,48781.63676
37573,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,13720.35,219,0.44676557,16004.31473
37582,Australia,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,27329.94,54,0.4511865,44698.35851
37592,Australia,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q1 2013,10868.3,975,0.46173735,20150.53781
37623,Australia,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,24908,109,0.46471816,37314.26006
37625,Australia,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,27260,145,0.44675789,25624.06858
37626,Australia,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,31400.2,119,0.43941312,35008.75069
37627,Australia,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,10983,105,0.4250478,23311.01618
37630,Australia,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,17240,147,0.49794896,22333.01947
37631,Australia,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,22155,317,0.43954638,21843.46086
37639,Australia,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,10775.8,172,0.4499601,11552.16502
37642,Australia,Web,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,10602.57,267,0.40745404,32678.87838
37643,Australia,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,12450.56,142,0.46395985,14459.75446
37657,Australia,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,38970.47,77,0.4511865,44294.0505
37659,Australia,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,88983.6,145,0.4433581,25624.06858
37671,Australia,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,55413.6,220,0.40447832,58828.81816
37674,Australia,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,17635.85,521,0.44638109,18472.08136
37679,Australia,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,8418.52,212,0.40745404,29498.43134
37680,Australia,Web,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,17041.32,186,0.42152368,19074.02285
37712,Australia,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2013,Q1 2013,10893.26,398,0.39093898,9054.107867
37714,Australia,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,16566.84,306,0.44052457,16185.07197
37715,Australia,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,13748.4,402,0.45204678,11590.75049
37729,Australia,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,45818.5,689,0.48165414,44768.09075
37731,Australia,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q1 2013,21436.93,547,0.44628732,23709.89767
37745,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,37157,509,0.41865274,35343.04502
37746,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,15129,66,0.46422764,34827.72874
37747,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,17643.6,101,0.47442132,24612.62892
37748,Australia,Web,Outdoors Shop,Personal Accessories,Watches,TX,2013,Q1 2013,40424,216,0.45187413,29729.73658
37749,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,11842.8,45,0.42515284,30729.60376
37750,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,9204.8,88,0.4250478,22327.96891
37751,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,18646.5,155,0.43976618,24265.453
37759,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,11102.65,551,0.39749429,6656.76986
37760,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,30067.8,460,0.40134296,30337.40192
37764,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,19035,470,0.39591174,18134.1687
37765,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,33267.15,531,0.4477943,32311.81026
37768,Australia,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,13853.44,158,0.46395985,15384.97542
37778,Australia,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,57050.54,167,0.48343188,46116.46546
37787,Australia,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,15639,67,0.46009336,34885.55505
37788,Australia,Web,Eyewear Store,Personal Accessories,Watches,Lux,2013,Q1 2013,21266.4,122,0.4759696,25826.98142
37789,Australia,Web,Eyewear Store,Personal Accessories,Watches,TX,2013,Q1 2013,17288,94,0.44927348,22674.92677
37790,Australia,Web,Eyewear Store,Personal Accessories,Watches,Legend,2013,Q1 2013,35069.8,131,0.43803672,35702.66641
37801,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,22361.1,500,0.39610529,46152.40857
37802,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,14004.25,695,0.39902887,14983.75848
37803,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,15495,234,0.40042078,17268.6559
37807,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,11988,296,0.39679012,8072.390782
37808,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,40346.6,644,0.44694497,38846.18328
37813,Australia,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,28981.18,167,0.45764665,26896.24739
37817,Australia,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,13101.66,143,0.42152368,16587.49153
37819,Australia,Web,Eyewear Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,39286.3,115,0.48343188,43109.49735
37860,Australia,Sales visit,Equipment Rental Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,14945.4,437,0.45204678,10675.57705
37867,Australia,Sales visit,Equipment Rental Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,20420.4,119,0.46503497,31414.09729
37881,Netherlands,Mail,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14567.58,159,0.42152368,14573.6182
37884,Netherlands,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,19420,83,0.45943048,37545.08914
37886,Netherlands,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,28436,148,0.4555071,27531.86064
37887,Netherlands,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,23744.2,227,0.42534429,32100.13912
37894,Netherlands,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,9974.25,495,0.40496278,5152.809646
37895,Netherlands,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,16210,253,0.41449537,20101.66892
37899,Netherlands,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,16119,398,0.39185185,15704.98752
37900,Netherlands,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,32139.45,513,0.44886674,33005.24982
37902,Netherlands,Web,Golf Shop,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,13541.11,341,0.40745404,38692.33844
37919,Netherlands,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,45130.8,263,0.46503497,44414.49334
37939,Netherlands,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,17331.2,512,0.44638109,17951.64458
37944,Netherlands,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q1 2013,10439,143,0.41205479,14178.61561
37945,Netherlands,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,50669,217,0.45981961,43559.50153
37946,Netherlands,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q1 2013,8694.4,52,0.47954545,21779.13973
37948,Netherlands,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,40868,214,0.45448126,29614.08396
37949,Netherlands,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,20856.2,79,0.42753905,32695.6983
37957,Netherlands,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,39225,476,0.49852976,37299.83503
37958,Netherlands,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,23641,470,0.39550146,23030.94498
37960,Netherlands,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,16686,412,0.39753086,14780.24272
37977,Netherlands,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,47068.23,93,0.4511865,45219.27145
37993,Netherlands,Web,Direct Marketing,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,26015.99,91,0.41704852,44589.05419
37994,Netherlands,Web,Direct Marketing,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,23183.56,332,0.41028211,36437.58852
38014,Netherlands,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,76571.52,304,0.40447832,63686.22819
38015,Netherlands,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,8770.68,162,0.44052457,7858.083351
38016,Netherlands,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,15834.6,463,0.45204678,15118.15539
38018,Netherlands,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,15328.06,386,0.40745404,39560.20925
38019,Netherlands,Web,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14750.82,161,0.42152368,17628.36511
38035,Netherlands,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,25811.91,59,0.45397609,51066.45506
38044,Netherlands,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2013,Q1 2013,88511.5,847,0.48392344,66218.13809
38047,Netherlands,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,41762,628,0.48165414,41240.68585
38049,Netherlands,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q1 2013,19830.14,506,0.44628732,21339.01897
38053,Netherlands,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2013,Q1 2013,70072,922,0.48723684,63384.04899
38063,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,10877,149,0.42082192,14525.57347
38064,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,77640,346,0.46120891,51019.0955
38065,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,32102.4,192,0.47740792,29874.82311
38066,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,TX,2013,Q1 2013,79400,418,0.45228237,41410.65117
38067,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,61105.6,230,0.43306505,41427.47109
38068,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,20320.4,185,0.41882443,27937.12097
38069,Netherlands,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,16120.2,134,0.44265208,23051.10049
38074,Netherlands,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2013,Q1 2013,8775,130,0.4517037,11029.94092
38081,Netherlands,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,39032.8,776,0.39491043,40725.79579
38083,Netherlands,Web,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,28390.5,701,0.39787922,31492.04627
38091,Netherlands,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,18742.32,108,0.45764665,23484.49511
38094,Netherlands,Web,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,43910.4,259,0.46622213,32216.2679
38095,Netherlands,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,43385.74,127,0.48343188,43803.41307
38104,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Venue,2013,Q1 2013,23141,317,0.4124005,24240.39352
38105,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,16260,73,0.4657786,35232.51291
38106,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Lux,2013,Q1 2013,31304.8,181,0.47470292,29238.7337
38107,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,TX,2013,Q1 2013,41148,220,0.44904929,29961.04181
38108,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Legend,2013,Q1 2013,37684.8,144,0.42129665,36454.40844
38109,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,28095.4,264,0.42302512,32505.39945
38110,Netherlands,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,10586.4,88,0.44372402,20391.09024
38120,Netherlands,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,26975,415,0.39085079,27735.21798
38125,Netherlands,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,44356.2,708,0.44984196,42547.06711
38128,Netherlands,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,17354,100,0.45764665,23021.88463
38137,Netherlands,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,31863.78,221,0.4798169,30018.86812
38143,Netherlands,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,14847.84,56,0.43426115,49345.30334
38144,Netherlands,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,61660.7,646,0.44944997,50862.36122
38148,Netherlands,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,60509.19,218,0.39956426,51932.99554
38149,Netherlands,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,25789.12,56,0.48128203,50892.97614
38157,Netherlands,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,22082,98,0.46904538,36678.17065
38158,Netherlands,Web,Sports Store,Personal Accessories,Watches,TX,2013,Q1 2013,17296,92,0.44997803,22559.27415
38159,Netherlands,Web,Sports Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,23430.4,224,0.4250478,30192.34705
38166,Netherlands,Web,Sports Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,35710.63,791,0.41802063,62979.86474
38167,Netherlands,Web,Sports Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,9067.5,450,0.39602978,816.3125651
38172,Netherlands,Web,Sports Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,19233.55,307,0.4499601,19358.71685
38175,Netherlands,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,14414.73,363,0.40745404,38230.20412
38176,Netherlands,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,14204.16,162,0.46395985,15616.28066
38181,Netherlands,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,14455.15,197,0.45486557,28631.03669
38223,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,69494.76,482,0.4798169,42172.44071
38224,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,15894.9,841,0.47089947,62932.08594
38227,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,14847.84,56,0.43426115,46406.20905
38232,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2013,Q1 2013,13438.67,491,0.39093898,11492.86039
38234,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,18624.16,344,0.44052457,15443.37745
38235,Netherlands,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,16245,475,0.45204678,12872.97682
38241,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2013,Q1 2013,44412.5,425,0.48392344,38876.34105
38244,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q1 2013,20615,310,0.48165414,19912.82503
38246,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q1 2013,10620.49,271,0.44628732,4810.741865
38250,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2013,Q1 2013,37848,498,0.48723684,35926.59932
38251,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2013,Q1 2013,14386.4,734,0.49540816,13897.23782
38254,Netherlands,Sales visit,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,8831.58,114,0.49657932,8922.922643
38258,Netherlands,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,17623.68,201,0.46395985,14932.41245
38267,Netherlands,Sales visit,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,17161.2,908,0.47089947,66806.4487
38277,Netherlands,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,74810.79,171,0.45397609,54603.90748
38279,Netherlands,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,64313.43,921,0.41028211,67558.19073
38285,Netherlands,Sales visit,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,16858.08,184,0.42152368,16019.27594
38289,Netherlands,Sales visit,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,73393.2,111,0.48336358,20718.87975
38292,Netherlands,Sales visit,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,38610,225,0.46503497,37543.68614
